Sample Name	Name	Start Mass - 1	End Mass - 1	Expected RT	RSD%	20191017_CS00000004-1	20191017_CS00000004-2	20191017_CS00000004-3	20191017_CS00000004-4	20191017_CS00000004-5	20191017_CS00000004-6	20191017_CS00000004-7	20191017_S00041674	20191017_S00041675	20191017_S00041676	20191017_S00041677	20191017_S00041678	20191017_S00041679	20191017_S00041680	20191017_S00041681	20191017_S00041682	20191017_S00041683	20191017_S00041684	20191017_S00041685	20191017_S00041686	20191017_S00041687	20191017_S00041688	20191017_S00041689	20191017_S00041690	20191017_S00041691	20191017_S00041692	20191017_S00041693	20191017_S00041694	20191017_S00041695	20191017_S00041696	20191017_S00041697	20191017_S00041698	20191017_S00041699	20191017_S00041700	20191017_S00041701	20191017_S00041702	20191017_S00041703	20191017_S00041704	20191017_S00041705	20191017_S00041706	20191017_S00041707	20191017_S00041708	20191017_S00041709	20191017_S00041710	20191017_S00041711	20191017_S00041712	20191017_S00041713	20191017_S00041714	20191017_S00041715	20191017_S00041716	20191017_S00041717	20191017_S00041718	20191017_S00041719	20191017_S00041720	20191017_S00041721	20191017_S00041722	20191017_S00041723	20191017_S00041724	20191017_S00041725	20191017_S00041726	20191017_S00041727	20191017_S00041728	20191017_S00041729	20191017_S00041730	20191017_S00041731	20191017_S00041732	20191017_S00041733	20191017_S00041734	20191017_S00041735	20191017_S00041736	20191017_S00041737	20191017_CS00000001-1	20191017_CS00000001-2	20191017_CS00000001-3	20191017_CS00000001-5	20191017_CS00000001-6	20191017_CS00000001-7	20191017_CS00000001-8	20191017_CS00000001-4
LPC 16:1; [M+Hac-H]-@1.22	LPC 16:1; [M+Hac-H]-@1.22	552.3277	552.3327	1.22	8.000388576	92460.28624	88180.81235	86188.69215	98695.62195	80920.98325	77955.34872	81537.12434	59931.84157	41246.72457	104161.541	34509.23427	57576.31113	64122.58483	35264.47386	67751.36775	63994.84637	10088.46242	39109.07221	59264.07039	111663.0166	57238.48906	38243.59729	107814.4238	32413.39963	40697.9634	88933.65593	33086.4258	23266.55769	44013.12648	46822.54834	45526.43076	27920.13241	45766.79483	96774.34016	25552.18447	15011.37523	29008.80044	64967.29024	53597.72258	25806.25278	43810.43805	28403.0571	54206.82187	38191.4994	53170.80299	15502.31123	25838.03683	37369.44995	34596.25759	35875.5124	95773.76686	50587.4766	60312.61217	39996.33162	65284.40155	41228.58838	31811.61186	36561.23711	94039.29009	45344.39156	21212.19261	37352.44948	23784.49038	32547.63442	43431.79215	26489.45611	47472.82162	41150.68878	42729.4705	14121.94	42672.52576	35865.35234	33778.7439	33635.11277	28116.98032	33124.52843	33256.76676	30255.43638	29728.97659
LPC 17:1; [M+Hac-H]-@1.47	LPC 17:1; [M+Hac-H]-@1.47	566.3433	566.3483	1.47	28.01056956	8724.568477	7831.554417	10539.78332	11997.61435	17268.60348	17080.61224	15753.60534	15993.15494	9575.1964	15010.17953	8705.216187	9742.319219	10599.97617	7134.589479	7176.93464	17596.40166	8883.097666	14244.99169	13334.84191	8250.896709	14392.35464	8181.264792	10710.70774	8392.035144	14401.23006	17937.75373	7877.402601	2443.187703	7328.008952	3549.950673	15571.53915	12917.55292	15509.89794	11649.06338	2714.091922	2547.834036	2807.148628	13234.22303	22915.81164	5798.71974	2612.527781	6107.001702	13723.87761	6643.829107	2914.519574	N/A	15900.65016	11483.79234	15917.5458	7346.631543	20811.75905	6607.052033	11986.12149	15047.71475	12340.45743	11526.86014	5378.381778	10906.63482	19387.52565	14043.40138	5413.607425	5526.256696	9234.551912	4218.627673	5124.565603	3465.142738	7883.818975	8734.951941	11657.5301	2062.961001	12945.59627	9567.337317	7890.756551	10667.23759	10002.9785	11134.76699	6350.094948	4396.845652	7121.112508
LPC 18:0; [M+Hac-H]-@2.35	LPC 18:0; [M+Hac-H]-@2.35	582.3746	582.3796	2.35	9.198695263	1971183.167	1859615.801	1915419.506	1843808.152	1790242.084	1744807.594	1871044.382	2328597.539	836591.0331	1858436.122	958624.8	2351481.55	1514155.605	1802594.287	2014703.043	2478980.053	1150124.965	2631259.75	2770306.919	1989571.043	1986327.651	1328137.553	2754305.272	1693875.881	1651318.388	3525460.599	1706273.373	917949.8051	1666629.443	2005877.548	1576044.936	1794808.791	2022787.137	1477268.165	1841752.954	1366657.564	1831920.524	2651598.12	2563759.435	1177534.901	3198193.316	2878298.47	2260890.587	1213029.406	1554809.948	2297610.926	2031545.517	2132990.419	3235220.264	2005576.717	3033069.427	1171930.816	1994628.899	1451744.747	1816575.724	1400261.106	1997421.502	1353066.032	2336987.465	1990381.153	1008337.445	795363.5564	1034134.617	875109.874	1625245.697	810445.4237	1833097.106	1189631.455	1610797.867	742819.7547	2088046.747	1173187.675	1234539.372	1070535.772	946898.8812	1081845.964	994788.4334	975515.1291	1086755.249
LPC 18:1; [M+Hac-H]-@1.77	LPC 18:1; [M+Hac-H]-@1.77	580.3589	580.3639	1.77	7.222068236	947970.4561	964459.548	911901.2997	893282.732	926526.9338	919302.0713	853419.2134	1096414.161	693335.9867	954473.3215	526863.6478	1052036.8	736184.3784	910545.1401	982423.3286	1320017.39	457875.0356	885001.4052	1220582.716	798009.7633	820343.8504	756408.5369	1218763.968	832186.0875	853516.5902	1798846.047	777640.2379	446777.191	746469.6367	686132.1262	897072.045	768498.2495	894535.9541	715876.5044	638660.2406	513576.6897	894942.9266	970853.8722	933448.5098	573835.4488	1158105.029	897417.9827	986910.0368	589458.6148	776268.4471	1084017.189	682344.8782	958813.8295	955806.3379	865151.94	1381265.076	412753.1265	779065.631	755503.4699	770453.2978	789344.9277	749935.1246	721683.4161	1019404.141	950077.4412	489660.9672	426974.6857	416195.2393	441279.3203	706992.5059	383968.5659	827625.5562	566780.7831	739078.0887	316765.5305	936955.9254	623913.2066	628307.1675	560487.5324	510612.9304	586884.812	540344.2757	544418.3616	587238.5326
LPC 18:2; [M+Hac-H]-@1.34	LPC 18:2; [M+Hac-H]-@1.34	578.3433	578.3483	1.34	6.620703755	1110838.39	1089185.736	1127830.557	1126359.281	1029302.021	1085485.224	1136232.463	594870.1373	348482.5305	616990.4924	210373.423	985079.5959	351836.3997	635820.4569	493318.6317	573625.6685	122508.3093	347815.8664	664363.0783	893285.7905	708052.4792	534300.5495	983924.3386	413066.5625	628383.2689	897707.817	425635.3651	342389.9074	410540.8596	267717.794	478149.7789	497580.5531	573482.585	582776.2089	198745.9768	256498.6216	506578.9692	842861.0329	529259.9155	234530.8379	424074.5623	309200.0189	538691.2061	283376.4332	281421.2495	201415.7336	346720.9882	477664.7804	581668.9202	427050.2776	825922.257	346224.7141	388148.0555	381578.2927	521902.4487	249872.7628	141648.3697	222792.5027	552789.056	471789.2041	182018.4775	383789.3623	211882.9407	254131.4277	280747.2597	255249.8846	481218.0602	302113.5029	402940.9897	146376.5653	504732.4792	375184.0241	339669.1128	338654.3287	302612.0789	328175.6352	344956.1319	310734.9444	336736.776
LPC 18:3; [M+Hac-H]-@1.11	LPC 18:3; [M+Hac-H]-@1.11	576.3277	576.3327	1.11	26.22440454	18496.32783	27120.08881	23643.04527	22171.90664	21127.38182	22646.863	22523.74101	8266.165401	5087.510291	10257.56498	4690.379218	17866.89253	8129.892152	8024.055215	6217.896759	6544.529366	2320.930915	13490.57025	13513.47618	25095.87893	14073.2324	10605.73258	15168.12603	6003.268912	9607.518675	20436.54255	11788.10716	4533.930986	9984.149739	N/A	11970.65384	6495.423138	10991.8799	11226.82916	4496.684865	1543.803442	7604.762603	16350.79468	21077.96696	3128.129774	7825.480678	5639.54829	9768.383938	1974.508117	6378.235554	5551.254944	10771.72654	3895.994859	9665.597809	18351.27856	16466.75484	7114.687362	5364.500878	7260.79436	12392.08678	6171.018339	3692.623495	7839.475206	15765.15723	5457.237674	2577.635948	7050.801026	1783.403019	2934.56767	4207.599655	5289.142638	6778.691697	5514.831915	5017.821757	2945.996318	11329.46186	5195.65926	4760.469088	8492.783223	5027.701515	8744.363206	7019.554096	5998.136822	9021.856023
LPC 19:1; [M+Hac-H]-@2.16	LPC 19:1; [M+Hac-H]-@2.16	594.3746	594.3796	2.16	55.60554463	7113.073369	6621.096856	2274.272077	5128.811065	3645.154604	4794.858986	4849.281239	6905.291113	4909.030111	3814.173234	5392.465574	6642.208287	3086.477379	4965.048193	11446.31073	7584.196475	7376.00983	5172.192779	8444.432469	3858.378389	6352.670418	3373.292906	8490.947701	5713.33452	6252.80903	6215.372031	5746.682877	2332.463955	N/A	6231.950346	1169.44222	1855.215841	7545.42169	4883.634625	7943.809742	1612.63103	5088.921043	5168.577542	5863.89191	5231.945314	7426.376719	6432.824278	7105.56508	1312.098223	8121.123523	6398.94329	4614.752682	6962.334847	6349.638821	5168.134136	4384.766686	3003.962567	2503.84153	4319.785713	4579.600414	4796.467827	6256.316187	3178.472598	5092.175683	6020.721886	3729.101315	2529.344824	8214.382368	1558.276706	4494.196029	1813.609573	5443.256908	2600.585111	4146.768849	522.6143046	5626.630414	637.48315	5263.356125	2959.006932	1316.995617	2737.127372	2521.871664	4562.64259	2143.488885
LPC 20:0; [M+Hac-H]-@3.39	LPC 20:0; [M+Hac-H]-@3.39	610.4059	610.4109	3.39	48.48324899	7287.833142	7412.655273	6765.845788	11889.37664	6015.69525	7509.323641	10614.768	16195.88881	3412.304368	9402.986456	5709.529628	14473.15653	7504.647823	11269.50896	9591.514296	12734.01071	6574.137245	13309.91358	13776.83631	6664.141385	15481.4876	7124.433516	12317.5964	9907.3474	10403.09817	15526.75522	11860.95554	5034.980991	8902.327095	5799.525184	9207.786743	11466.43401	12074.39711	4376.613103	5887.794808	4677.160014	12521.07519	9290.214327	15260.24528	5267.281078	11871.79606	14231.86025	13838.6151	6881.363288	10063.7969	32504.00767	16291.76494	15118.21183	16029.97175	7120.263137	11204.17197	6229.244987	5840.695079	6000.368321	6870.929854	9641.209615	14695.18059	10562.97686	12539.29843	10322.12251	6348.256631	4612.14389	2158.043266	5673.251332	7517.452886	3808.48417	12407.93122	9170.204657	4291.55131	4103.492434	10656.74739	7561.308045	6839.417716	5351.916422	6411.224284	1583.768629	5271.807394	2952.597625	1921.576524
LPC 20:1; [M+Hac-H]-@2.61	LPC 20:1; [M+Hac-H]-@2.61	608.3902	608.3952	2.61	26.10013898	12393.70448	18751.6423	21039.44407	20130.91078	22213.91988	16170.22148	17958.24563	23902.19761	11313.14887	25055.39623	17936.49829	24770.62663	20096.17266	13567.35701	34492.16196	25271.12781	34682.40971	19739.69818	16037.48246	12639.8806	21835.62861	17102.76118	23417.0695	20349.33833	19285.15842	39215.43106	20315.17234	14637.629	21528.64377	22449.25421	8804.005073	17012.25511	21858.9918	19799.09599	23955.75468	12451.60524	27907.01479	19612.76666	30836.37482	14971.05311	18212.33589	28402.28864	17777.60234	15017.55706	22291.38503	33282.8844	25800.60525	25937.91716	25884.15832	29724.19128	20640.83557	10469.76372	16403.68326	7008.750951	21080.71774	15970.40964	19255.81569	9713.941998	20028.65159	25391.46119	8182.621817	7355.256956	10539.57546	16444.74462	10893.11851	5738.924229	19733.52039	20790.41389	19295.69506	4128.701434	21794.5411	11685.32148	17320.21553	17455.42077	8115.625667	15226.86141	19038.29007	11972.16405	18219.61798
LPC 20:2; [M+Hac-H]-@2.05	LPC 20:2; [M+Hac-H]-@2.05	606.3746	606.3796	2.05	21.03570224	21986.87114	21909.47901	18047.59094	14577.30583	24515.73474	22871.5152	22487.49731	31011.68536	13960.83123	33410.27389	11759.94811	25511.97713	22738.98235	26166.18532	30285.32969	59246.56211	18823.1438	41436.8689	38113.68664	20000.46733	15776.9973	14960.37661	28025.68561	22199.76145	20328.02815	65455.40709	20093.64886	6047.303347	26132.94832	27171.76615	23593.01659	23436.68425	31988.0505	19169.71309	18505.74666	15673.83608	22987.09413	30168.14516	39937.47597	16152.42944	40595.55891	37970.83907	21836.65675	20705.14934	28844.87733	40012.22593	23859.91482	17584.24388	35984.02196	40853.33439	42169.97747	14835.29862	20347.74184	14935.38453	19092.93376	22075.29436	24499.38198	26759.44134	35133.01164	26007.2332	8645.622283	12571.75573	19719.98728	17844.16207	14049.2338	14519.96539	19120.50739	23677.52543	24983.68294	6445.426173	19296.89698	17435.50802	16317.78337	25556.826	13379.46915	16653.63237	14816.31823	19160.24056	20194.12101
LPC 20:3; [M+Hac-H]-@1.61	LPC 20:3; [M+Hac-H]-@1.61	604.3589	604.3639	1.61	6.223406242	107387.8169	102740.8649	108142.6106	112276.9482	102230.4506	116410.2495	106229.9042	96515.8873	112583.1994	104035.5553	48108.39301	76503.84394	52018.25174	104916.5091	126881.7525	152556.4501	40438.76733	65168.98013	185780.8474	125609.692	80060.86285	58384.18321	119040.5754	84539.30288	69941.54342	235075.7265	49082.5027	44040.19236	86266.86053	101044.3708	105964.2287	100725.1214	102103.8495	68686.93139	83176.76052	49911.66391	75013.50298	94480.69441	80113.90491	50870.9838	203071.497	88537.43043	89861.09846	66193.03462	74108.21891	143584.4096	49286.75755	112478.7834	108047.8128	61782.30873	163965.7431	72180.10294	79073.69681	66329.14739	72485.53494	74949.69764	71205.47411	74735.24187	97701.38995	105678.7534	27614.66985	47030.91712	65976.53413	53403.43067	94482.50892	47405.27162	114537.6596	46573.79161	80881.12784	49496.88404	110424.5467	76196.25586	73073.47678	67737.87585	67218.75422	67324.06146	67991.12982	62329.95977	66224.62741
LPC 20:4; [M+Hac-H]-@1.33	LPC 20:4; [M+Hac-H]-@1.33	602.3433	602.3483	1.33	5.458623696	331639.0571	327631.9325	347661.1025	330737.5043	322444.768	330632.9851	320386.9658	400849.7899	346699.8762	267800.5652	104136.4774	337191.2597	165274.0042	295934.7377	367794.2357	423422.7302	208259.1778	225161.0466	613345.5525	439063.4246	304747.3981	157228.4993	316718.3749	358971.1002	140936.5147	470197.3615	120708.8848	117225.596	135469.3691	186202.4841	384055.3707	193155.1316	257689.4898	254887.7741	233105.2092	135905.0828	216773.1826	438230.7917	266221.6486	179077.6117	475416.756	208147.9391	214924.5714	201718.6078	149077.085	327287.7289	149599.7125	197392.5373	360834.5179	243366.2976	703119.7773	169469.5755	206700.4034	234802.9905	298418.7908	144186.0223	227851.281	217332.1734	290916.7185	435263.6207	111895.4812	139937.9016	195582.3302	113777.6431	267500.2803	121217.4612	333560.7496	140842.9457	230918.6609	160446.5108	191484.5959	193697.5947	179279.852	182185.8127	163573.714	193556.4645	190007.5071	177996.6945	186099.974
LPC 20:5; [M+Hac-H]-@1.06	LPC 20:5; [M+Hac-H]-@1.06	600.3277	600.3327	1.06	33.56434069	25734.19734	26067.67385	19449.01596	23004.75141	29293.91228	21895.7068	28860.2006	11116.7238	7901.676617	8753.835465	17480.22708	8321.939443	7349.116361	12805.29722	15597.6204	24355.96102	8650.631192	6489.502377	19337.19657	11091.13764	10796.53836	5146.987003	8665.008446	33027.81128	3223.83447	25138.43048	3638.636368	4274.276395	6800.800281	9114.120523	19669.04145	9711.035909	12792.65571	9208.314967	5506.884266	1891.147455	4381.538123	13578.20769	21801.30019	15364.94133	12239.71345	4668.819841	10954.94076	5274.987042	8215.145841	22269.47575	9466.482705	5406.204314	37217.08489	21303.32065	33333.74526	5037.191445	3366.526565	29159.00858	8058.352304	1972.457565	9241.887135	3563.850021	9028.392928	11690.07031	2003.399656	3183.704973	6086.929829	5295.070486	8458.062384	5920.71853	24553.74222	9006.612501	5778.582206	5998.869867	5213.233046	3978.701995	4991.239736	10836.05022	5334.049282	8860.627345	9229.158381	6404.39216	8882.775737
LPC 22:0; [M+Hac-H]-@4.30	LPC 22:0; [M+Hac-H]-@4.30	638.4372	638.4422	4.3	73.76946358	6268.840078	4947.688479	1939.749713	8854.795798	4498.240651	3804.297418	4872.322303	5873.649078	1218.357004	3376.822295	1933.134483	2599.593383	3505.077158	1371.040923	5488.540913	5068.17899	2311.019555	6946.81494	6916.381385	3819.135479	5159.291337	3477.258459	3748.269354	3708.415161	5924.324917	7707.881292	2609.451367	1672.439213	4814.097121	4453.477142	1169.54715	1690.917444	3385.790558	3102.898036	1625.551004	2774.156168	3203.699694	5532.701435	4015.008457	4305.460619	2830.070829	5196.429297	5301.448861	2368.243966	2171.980346	8778.672265	2760.218208	4123.123057	3442.186075	9502.417591	2818.70119	N/A	N/A	5752.362918	2697.994208	3537.203367	5617.718587	4044.041534	5425.071886	1005.890406	630.1660517	1293.330464	1866.085761	1503.260041	3126.814505	1914.382885	3039.029123	2393.945545	2472.762684	3536.743062	7416.556095	2805.714962	844.865787	575.0331923	6458.471164	2012.126895	3477.811125	1988.622827	1918.173894
LPC 22:1; [M+Hac-H]-@3.46	LPC 22:1; [M+Hac-H]-@3.46	636.4215	636.4265	3.46	105.2301088	3025.307193	2221.773382	2100.067446	1400.585093	3162.130809	1969.947161	962.1191354	3328.800664	2928.181385	2783.79724	2638.709256	2146.79587	77.56043114	937.7576952	1970.283442	992.1050637	1464.577606	3879.415694	3618.957455	2242.065814	2624.144926	754.1044033	2544.197211	1584.514737	1196.291492	938.9118187	1461.154092	1304.789626	862.9871779	N/A	842.3811376	2303.694489	1569.421033	1326.556931	1006.945008	1493.794828	2503.590771	1711.33882	5357.526019	1871.774338	3143.29441	4169.152157	2706.715618	1342.783235	3205.212645	2226.492988	2436.813915	1251.210937	2444.441259	2726.251598	599.0123136	355.4193413	1205.014936	2428.692292	3644.353414	1446.614391	3977.814489	2174.660257	204.4031626	1415.946192	565.5743746	2064.532606	1383.907789	3385.693857	N/A	1174.594443	2328.978688	1547.612044	2126.048179	1592.199233	1847.649265	65.75223061	1576.569556	N/A	511.7988472	4396.201265	854.2580352	326.6467062	2525.520285
LPC 22:4; [M+Hac-H]-@1.89	LPC 22:4; [M+Hac-H]-@1.89	630.3746	630.3796	1.89	31.90045701	8884.467481	10401.41845	12424.7349	10604.00493	9266.928742	15063.67664	8195.954605	13220.29108	16743.41528	8973.680228	2711.026966	7436.368791	10244.98049	8130.366145	18211.10852	8213.212669	5200.055475	9527.755773	13311.85768	14548.47159	13853.95115	4443.409767	17601.50302	8737.66657	7225.068033	12184.71607	9067.05138	4558.069078	9785.982885	14518.55756	13840.80948	7576.75494	9442.843745	8672.289257	4952.591815	5952.162259	7775.458492	20879.98551	14320.24608	3844.803883	29261.37249	11905.91662	11913.19626	12689.38539	13417.62727	15608.25095	17667.71875	7353.007168	10140.87516	13879.48338	18825.04294	6144.22983	7510.503917	9984.687774	9689.733883	9800.140476	12984.77172	12429.16723	8447.764954	8363.331991	4687.594564	5896.488336	5986.926312	2148.903992	10406.10123	4868.321798	17567.53893	7072.06375	5187.616235	10777.34863	14656.29878	12513.27876	7014.030292	7401.655377	6661.992437	6670.871749	10034.00554	5139.726098	5745.876375
LPC 22:5; [M+Hac-H]-@1.48	LPC 22:5; [M+Hac-H]-@1.48	628.3589	628.3639	1.48	18.34878571	26520.36822	25495.06435	32335.20593	24817.06534	28957.80401	26104.71204	35775.40151	28013.90135	43976.58387	16004.81239	16914.47958	19568.89055	19570.09155	25432.76872	35877.36838	46943.03395	20019.34583	16431.03728	77213.32372	24655.62031	29162.29695	18862.46571	25017.68895	27149.30319	8042.556234	61466.4007	10118.48211	14003.1149	21049.68548	16989.98884	27757.61881	15373.34869	31393.19284	18308.35776	23945.13833	4622.933928	18559.74911	40190.14907	28923.711	12144.44043	56142.65586	21746.92584	22206.43529	14767.68881	26056.05856	43645.2644	18125.55348	8836.392468	28206.07446	26927.60561	45531.97648	6632.983354	25092.2004	37205.2652	22305.25488	19395.01829	26028.05256	17186.04482	26150.69462	27741.28064	5986.200638	10670.26693	10625.63588	10635.44302	25971.94623	14996.93699	26433.97579	13164.47694	14616.45821	17190.74339	7999.858987	24199.83881	19547.53992	17336.88364	18262.79784	17359.53715	20728.88493	14581.40711	13781.41919
LPC 22:6; [M+Hac-H]-@1.27	LPC 22:6; [M+Hac-H]-@1.27	626.3433	626.3483	1.27	10.19816821	67280.97419	65153.44155	67269.92174	80320.79459	60465.97487	64329.34368	68154.77843	94775.17575	115330.7115	68298.68312	62237.61149	75258.26132	72682.90915	104761.1882	152159.5892	207749.9388	79414.58824	75313.64681	215350.184	73188.01132	72060.96124	77689.20804	69257.38303	145296.7772	43728.20287	287850.9133	39043.73561	51162.33769	95987.55228	58416.19623	130582.2512	76114.5969	94860.44942	86736.76636	75428.60037	25878.36564	51646.89509	98752.23812	42587.51871	49743.59381	108319.7532	58709.60985	94129.86814	46227.4217	63511.61843	266810.7115	52153.7617	59122.81522	134285.5585	81151.51033	135922.9649	45503.7947	69697.99317	139627.0067	43933.45171	67245.80475	113392.0483	51186.96448	112289.458	124847.2531	31532.37113	28137.53402	46779.72168	26602.68061	62858.77483	56565.46718	126700.9501	66244.23476	67183.61072	66190.23008	44687.65086	55399.34029	64289.1559	50743.30394	57531.60475	67765.04448	56590.8607	57265.11986	51236.38336
LPC 24:0; [M+Hac-H]-@5.18	LPC 24:0; [M+Hac-H]-@5.18	666.4685	666.4735	5.18	29.64953155	3597.755603	4554.251808	4831.202947	5230.874126	5559.761743	3186.220594	7498.256707	5425.453794	3521.225184	3120.591484	2328.726821	4633.499178	2761.903554	4515.034745	5778.615695	6043.869682	2325.55694	4815.94344	6086.959796	1914.709464	7128.536188	5567.78376	4994.170606	7542.36385	3843.774689	7515.287919	3494.159738	2046.480613	7715.924552	11782.04265	3643.561881	2983.574157	3539.359421	1872.458873	1902.070998	3665.746723	4567.270529	8952.535199	3543.430651	3001.532849	4423.711149	6610.931072	9514.104754	3936.713424	8580.178602	9932.649665	10412.2326	7669.821708	4466.388599	19492.08164	8994.372602	1461.526528	5778.354	4494.127031	5941.093461	5251.172521	6749.582599	6977.207449	5749.741868	3171.733949	3455.284566	1984.885617	1164.789063	2284.540513	3266.353931	2955.34872	2458.607702	5030.114417	1114.990005	6904.198717	4716.810978	3813.805677	2710.074133	1799.122779	2622.006973	3861.980906	2394.442182	2567.890526	4414.12149
LPE 16:0; [M-H]-@1.68	LPE 16:0; [M-H]-@1.68	452.2752	452.2802	1.68	15.36294525	68520.94445	57109.01093	65354.69099	63772.81279	60272.41059	59280.77965	61310.51214	280075.3036	151644.7803	398168.5939	122502.388	176216.2282	205671.0225	269959.902	337508.9482	268795.2485	172284.7803	300403.7038	444299.663	272809.5794	255375.7804	337599.9418	501554.9253	246816.6549	231877.7543	406404.6937	193965.7795	152459.792	419950.1724	415615.1843	135266.3895	284987.4498	284054.5836	213828.5443	256547.1014	87145.26001	226292.3705	361412.4714	221791.6887	224810.7922	536909.2254	336206.4665	463474.0638	239382.2649	233498.3055	417878.0274	231665.3138	227746.108	410562.8227	263051.8591	727484.1603	128526.9174	428854.6425	200655.1342	237867.8036	319831.6026	304295.5531	131415.0922	307272.6888	289699.8	99422.47743	160762.6052	185286.4363	165759.0081	413147.5183	102741.8412	267169.5614	161649.033	172192.8288	97292.04478	365263.3637	173489.7095	192597.8928	156267.6351	141903.6862	153507.1235	130837.4275	122635.3557	176560.0682
