	compound_name	Ion	RT	mean.RSD%	20190913_S00041674	20190913_S00041675	20190913_S00041676	20190913_S00041677	20190913_S00041678	20190913_S00041679	20190913_S00041680	20190913_S00041681	20190913_S00041682	20190913_S00041683	20190913_S00041684	20190913_S00041685	20190913_S00041686	20190913_S00041687	20190913_S00041688	20190913_S00041689	20190913_S00041690	20190913_S00041691	20190913_S00041692	20190913_S00041693	20190913_S00041694	20190913_S00041695	20190913_S00041696	20190913_S00041697	20190913_S00041698	20190913_S00041699	20190913_S00041700	20190913_S00041701	20190913_S00041702	20190913_S00041703	20190913_S00041704	20190913_S00041705	20190913_S00041706	20190913_S00041707	20190913_S00041708	20190913_S00041709	20190913_S00041710	20190913_S00041711	20190913_S00041712	20190913_S00041713	20190913_S00041714	20190913_S00041715	20190913_S00041716	20190913_S00041717	20190913_S00041718	20190913_S00041719	20190913_S00041720	20190913_S00041721	20190913_S00041722	20190913_S00041723	20190913_S00041724	20190913_S00041725	20190913_S00041726	20190913_S00041727	20190913_S00041728	20190913_S00041729	20190913_S00041730	20190913_S00041731	20190913_S00041732	20190913_S00041733	20190913_S00041734	20190913_S00041735	20190913_S00041736	20190913_S00041737	20190913_CS00000001-1	20190913_CS00000001-2	20190913_CS00000001-3	20190913_CS00000001-5	20190913_CS00000001-6	20190913_CS00000001-7	20190913_CS00000001-8	20190913_CS00000001-4	20190913_CS00000004-1	20190913_CS00000004-2	20190913_CS00000004-3	20190913_CS00000004-4	20190913_CS00000004-5	20190913_CS00000004-6	20190913_CS00000004-7
654	OxPE 38:6+1O	 [M-H]-	4.55	15.87185727	8578.772769	3985.118359	21198.86571	13118.30789	10282.5545	18543.59563	6541.751806	42082.87886	32736.90728	757556.5685	23233.95988	6675.474021	31999.48403	25633.08472	31883.85086	11362.44226	50819.15614	7006.294774	310866.5622	5176.477064	202359.8279	90726.71799	251611.2647	10713.20616	9966.895669	16732.4647	38813.21638	217682.7851	3148.524583	17733.36452	32349.58414	73966.39134	127007.3087	245936.1035	442483.5647	686406.5188	302770.181	266828.1449	457468.0933	200529.4411	122809.3464	485231.9747	223299.3617	76078.07531	2583.525913	25260.97064	30605.13736	53162.54421	183497.6137	240621.3918	35215.36128	59431.07422	162208.6988	3432.755223	4731.272748	218246.1006	3418.738324	187554.277	2553.065023	15721.77237	10501.52409	25060.39721	23490.14075	54911.16659	103074.0601	117577.4776	113462.3979	122668.6021	87540.50429	126989.4179	82330.05269	93381.53201	18984.54901	2514.22595	2606.528465	4297.604005	11497.30193	2291.640604	12856.09615
655	OxPE 40:7+1O	 [M-H]-	4.65	40.30536343	581.2171804	658.1661675	1358.623885	3294.55662	1236.358327	424.2126783	24.5997215	8021.838699	7444.357133	158010.9176	4848.474942	1552.714898	9345.056554	2944.108556	4433.828977	259.0264608	8061.649259	61.34347136	74011.25808	613.4880739	32539.3508	11201.73224	42214.50048	3901.999413	730.8301273	3521.70879	10104.41794	24262.11892	1579.090102	2070.595	5986.553362	35289.9361	15755.13148	37184.1364	64946.71761	204492.4033	81554.37183	56840.69162	110273.3138	39450.74459	15017.07535	71465.91415	86219.42959	21871.97103	1309.337707	7889.104222	5864.474288	15957.62313	43106.37899	45871.96945	8531.794182	17042.15758	28955.14625	2045.866711	2098.777425	47527.61072	1523.717811	31300.33719	348.1390626	5105.096195	4540.17228	1241.086511	6573.689608	6377.459992	16152.99002	25222.36747	26625.11371	13881.75951	8235.161502	29274.69885	25569.53421	12190.76555	1136.015095	1476.029315	620.2426594	1124.272366	603.9522761	608.5290031	1479.372632
656	PC 39:6	 [M+Hac-H]-	6.44	10.17849783	32728.10763	8200.000454	13267.53096	32285.00773	10070.01933	34067.84521	19163.67798	34703.4393	39587.98117	20280.38868	27636.60686	16135.81554	11267.72093	33909.83394	9822.062707	14109.77918	38024.98518	6731.204949	32524.91769	13656.57917	10604.31875	27217.33133	17810.65433	32072.96037	8359.752822	9831.796883	14731.92547	14057.56358	4614.182229	7428.664436	13013.79351	14398.72787	16627.54794	13753.82622	19209.08722	19788.82274	31732.33099	25162.91564	32696.17829	36305.85631	15679.29011	26722.48472	25486.66163	36371.1816	7041.810105	33837.20326	68048.91662	9222.910309	20105.57033	58754.67959	18759.28903	35977.2668	19910.0555	7547.34495	8420.158131	18401.38059	4177.900755	18195.41005	12528.81319	26208.68699	14289.06443	17784.32254	29159.27258	17283.42335	25849.44388	27262.29462	21744.13961	29151.3099	26430.92167	25095.42263	28831.23639	22830.20002	7992.527149	11576.0659	12439.99886	8542.048587	10891.37836	10958.19343	18286.68709
657	PC 42:1	 [M+Hac-H]-	8.84	29.82475468	5778.596986	5918.032785	4788.409903	7126.307975	8693.932719	8501.934484	4483.690812	27973.04002	10259.45833	32214.26145	13950.93271	8773.694831	7419.5739	7208.556067	12831.54168	7628.676903	9065.191584	3211.495213	17736.08514	4309.028186	11460.7825	13995.78856	16928.7942	10872.20877	1284.64258	7186.827031	2841.582569	5831.864243	2464.321593	6304.299633	8519.289103	12450.14451	18776.24205	18388.48686	25078.42821	38292.77042	20829.98705	23266.21038	27715.8636	8089.184533	26626.52671	16329.99482	24913.7987	36205.41582	3106.49333	7916.545432	9784.718489	9015.878842	27609.85766	32793.73897	4205.816214	11339.6803	19432.90996	3820.275775	7950.518979	26080.69545	4400.254621	27564.0033	4030.536173	7454.263714	2876.848158	7222.035308	9828.478209	25841.28942	21164.84769	16393.29297	15075.48704	26346.05893	21513.51545	9528.790137	24639.92173	15620.61144	8653.622407	10423.99907	3170.692203	4415.95078	6769.096495	13328.94011	10170.71682
658	PE 24:4e	 [M-H]-	13.02	51.38920095	3241.593888	3248.588867	2078.685618	3061.105182	1967.651664	2318.653992	5924.597022	6308.047041	4175.680108	6384.901464	4095.248704	2218.915341	2399.44296	5575.331441	1456.470766	762.0538521	1849.862545	2166.003843	1740.234992	2666.032635	2750.581054	8243.849693	6362.020555	3183.303561	1428.572492	3413.764261	4012.478458	2803.159188	1463.100763	1732.719821	4055.585142	5115.866694	7024.511401	3217.838195	6122.746937	4125.652829	5767.711664	502.1687312	3804.921874	2440.880245	9312.617178	4918.88368	5871.578536	4496.056565	2608.48244	3528.02361	7160.985152	3273.154724	4604.609739	8393.440716	5878.258833	4354.588014	5028.798351	1767.957448	1133.263073	3917.17061	5122.411019	6249.886862	1564.349805	7905.546427	3734.358707	1495.357684	6957.974717	12440.86862	2789.09397	341.9913722	5523.985092	2303.608845	4968.322788	6492.79287	6146.621598	5494.797005	4883.206756	3242.131916	2307.958446	2627.36938	2827.896626	4600.417089	3750.787094
659	PE 35:3	 [M-H]-	6.29	18.87354192	9380.00349	8752.604969	11223.41319	10805.27165	7454.032724	18489.36089	16350.62887	25485.12838	11639.1871	11507.3318	18768.53448	6767.897784	12469.01053	13257.23097	10638.58367	22733.15671	6986.890535	18258.84288	12610.57671	12746.56514	16176.96954	35843.11181	20754.89444	11516.84445	3514.437735	10390.12895	6859.229737	10093.32864	6916.267463	12026.53354	8553.048645	21945.0783	14522.46349	10920.53861	22527.85571	27622.20725	15327.67148	20579.37467	12569.2123	16298.6008	24315.83463	32959.7014	15873.61665	26380.41702	23005.96646	26033.45168	18444.79998	24383.65714	16276.94187	24283.13887	27506.56226	30087.70843	8923.139777	9030.693455	8680.303762	14082.79433	7015.002892	23850.37361	4883.576148	2207.330368	7283.575991	4507.886266	8294.865112	51499.88307	14517.65724	18810.50879	20313.7756	15871.99488	22689.73421	23692.3533	17280.51049	14862.53151	6174.29073	7806.499149	3822.406405	4579.400648	7159.558785	4319.233319	4252.175474
660	PE 40:8e	 [M-H]-	6.73	10.96496983	730267.6037	464939.9943	276348.2218	424898.3014	377769.5018	466899.5344	656347.9637	884549.0005	839864.0749	683215.4597	526468.436	289455.8138	432335.1844	483003.231	249347.7632	617229.1627	616917.0894	251756.5076	569820.4036	432395.2579	453976.7402	530824.8206	223634.9934	658990.4913	312099.7396	282110.5968	429838.6754	449929.427	192777.0534	306087.9289	393477.3842	126252.2445	471911.0207	220821.1945	273499.8129	825917.8121	310846.4806	270980.9036	646531.0543	252904.7865	879151.1584	591433.1301	327263.2858	616929.3113	779023.3885	572758.0378	817188.879	303229.6532	268165.572	808516.7828	596375.6704	1000767.122	343259.7674	173260.6926	299569.0006	382018.7455	315176.9302	351114.6378	391108.4031	845388.8199	338817.0967	454556.4426	870464.6464	548478.6316	496387.6356	517372.6334	580705.4803	563174.6801	643313.0542	667827.2199	606591.4538	664684.2703	402191.4169	261517.6481	213279.0645	227088.0049	248080.8517	290619.3481	281748.936
661	PE 42:7e	 [M-H]-	7.5	16.81771812	138474.5758	55068.54136	23982.73773	42721.81914	38647.47054	55492.58986	75370.58375	106586.5906	83146.91557	79757.42356	99607.50966	70336.13264	74644.34236	64125.48176	28385.446	105389.6363	60383.56325	25215.33383	62666.39008	60098.12527	57798.91	110370.8058	37021.47016	73502.38857	37696.23802	41114.59449	65153.39451	40146.3957	21020.06704	42590.03252	84088.8616	24448.83875	78887.87414	39894.54208	57749.19546	159356.5142	74172.65894	34318.65828	110847.8045	45164.49059	83691.97072	116905.102	61442.03296	118723.0158	137349.9913	66845.40215	146098.728	44262.72703	26658.43779	92905.28315	106547.7772	123863.5178	45720.09605	27260.1062	25774.46415	42574.82708	48028.24275	70337.84587	27914.06597	89414.42123	31495.49905	34648.85604	161804.7611	50056.37615	64962.11844	74481.8272	101722.6368	107265.0746	94839.4504	99501.49102	105919.8051	85377.85286	70866.85619	24297.50458	46867.07665	46165.88301	28785.84705	42606.79719	29536.22835
662	Cer-AS d34:1	 [M+Hac-H]-	6.61	32.37766507	3609.986841	3669.581111	1834.269885	3818.428079	2180.581171	2801.401961	4756.892907	2687.417024	3164.331476	2719.435654	3875.89059	7287.693255	5494.057295	1584.818485	3547.288472	2519.70555	2100.904103	3333.914992	5152.418378	2870.724273	4158.397821	4528.495369	3251.889492	10429.82987	1890.550936	3577.736532	3612.529095	2458.832623	1517.439383	2712.781397	1664.857463	3853.349336	4173.824737	4639.901042	2801.904863	2861.608697	2603.534397	2777.43568	764.4856329	3869.964866	2506.055842	845.1240512	3347.154	4487.184241	1974.395306	2272.240511	1179.236822	2468.438092	1137.308036	6659.689347	4732.283697	3980.33543	5236.042508	2466.451151	1653.823517	5833.707431	1365.026579	3764.379451	3629.382915	3266.093122	1936.55684	4995.360781	2030.475231	1947.192784	5867.661597	10209.55642	4629.742883	6519.226342	3633.182614	6058.912166	6039.245938	5039.583634	9457.700576	10589.92847	10318.77553	8590.283366	7811.748206	10990.45982	14293.48984
663	Cer-EODS d49:2	 [M+Hac-H]-	9.54	42.38949597	13028.95778	11920.64896	1948.20415	9522.955196	5502.681777	12707.37052	16529.67415	23593.66001	11026.56187	8633.821616	4713.471259	9165.109368	4813.847749	7641.155671	9498.889767	9868.202707	4496.196648	7563.034112	3755.850523	8319.954205	6721.725437	15180.51936	4851.49738	14589.89137	7664.451389	5715.201747	14722.29846	9364.504739	6965.833499	5360.101819	7798.330201	4007.346717	5008.219879	9139.815081	5575.529208	12661.96904	4830.50647	3960.981646	11070.15602	2963.597952	11707.62928	8371.35126	8026.58691	4581.12442	4375.165477	17040.86411	7013.181344	2978.280327	2545.478492	9440.93893	17080.00069	11772.78882	7992.440523	10005.56766	6129.256669	10011.02117	5865.133268	7634.898166	8832.566081	8211.43319	8229.016084	8065.384507	9463.20028	7970.782363	7266.084332	7185.330021	8595.369155	12060.068	7002.270651	3241.249464	15731.52305	10818.89501	7564.015866	3516.881599	4902.67031	2147.490584	1242.030081	426.4085369	3819.617215
664	Cer-EODS d51:0	 [M-H]-	7.24	15.68442987	8287.340445	16494.00135	4210.7436	10680.15946	7410.124574	12803.509	15829.23407	6827.500467	11547.29812	9629.776819	5775.036518	14140.09702	8219.504111	8419.30384	9347.049739	5769.031431	11840.09966	5792.69592	7768.424165	7383.9535	9891.988021	7853.764379	8336.907151	10747.10777	7279.118784	8709.682504	8124.983323	6571.425617	8908.885229	9113.004502	8635.910097	13793.71226	6189.595811	4245.660422	10049.07289	8021.086429	11434.82788	6573.580953	8444.462408	10533.39403	8453.802276	6766.116583	12417.03278	10507.64607	7632.557755	11425.79596	6226.884151	9004.100951	9753.744673	7089.467261	6092.85146	3604.13739	11995.91699	10860.34276	8072.572433	8954.754827	11165.8938	7572.208477	11328.19914	12872.67328	11446.24564	7941.844913	6002.429296	9562.044977	15875.82449	12178.62799	15365.3713	17093.31334	17191.99312	20169.56742	16331.60827	20355.24393	22828.48517	16570.72883	27151.71849	25978.76225	15246.80238	17004.68325	17320.61863
665	Cer-NDS d42:1	 [M+Hac-H]-	8.69	4.154236698	5056900.337	3290059.284	2512816.3	4501987.146	10354609.41	4366019.43	5960103.205	4708785.242	4550014.595	4987652.276	3660281.372	4959480.149	5045774.159	8683676.221	4475583.677	4399287.65	6342249.291	5128930.486	4937419.738	4310759.404	5552525.894	5885673.282	3744193.722	8832133.789	4101038.887	4749598.181	6449701.118	3676616.598	4951155.343	3669348.884	5437709.368	11943534.24	7380874.9	3689355.829	6793172.323	5302209.135	7532038.103	5782948.916	4216680.071	11773625.72	8336465.969	5739878.685	14281017.86	2442496.054	6700090.139	3196684.346	3622531.619	5133815.532	5830736.449	3524943.215	5915767.673	4019415.262	3978239.16	3501498.363	4215641.005	4827093.276	3202320.541	3640265.014	4523972.068	2761319.927	3733184.714	5631372.613	5151639.399	4018429.244	5029997.128	4983606.079	5419559.21	5069594.981	5265863.544	4950973.915	5411132.078	4867285.827	10163731.91	10034453.65	10739741.86	10027027.27	7319792.539	8610062.971	8649855.83
666	LPE 22:4	 [M-H]-	1.94	23.04658015	9101.067491	19725.65804	3410.493175	910.0651328	2152.159484	2739.797772	13880.90638	12069.78268	3151.651487	4397.064612	6357.911053	22677.26367	11207.80954	12474.11773	11346.93892	14382.52849	1463.087986	3937.236449	13566.55304	6008.587519	11128.27642	11645.04247	12919.99509	12782.57685	14651.20941	5442.95948	3662.108699	2975.796947	1576.610398	6672.262114	8225.93558	8750.053479	2701.500045	37416.59461	12587.29291	24504.88995	3900.667854	6718.942201	18898.43092	6149.835866	2771.514356	4296.496243	11222.5192	11605.69063	5941.911961	11943.22166	10879.61686	2724.709323	6286.850294	5679.02114	10464.18512	7721.111627	11253.97816	3675.374557	3712.797252	3278.568796	1855.817614	20178.81112	551.901914	4424.238221	5756.560372	2416.091529	16421.54392	8845.902801	13731.87294	11025.34031	10692.19451	13217.11478	11659.35785	9041.132509	7979.653241	16418.6987	5907.510211	11700.29035	9957.049872	7610.461417	12521.35556	10910.00887	1979.777386
667	OxPE 36:2+1O(1Cyc)	 [M-H]-	4.74	16.73140666	981.5941154	1163.496093	1371.525766	4726.973961	524.2528629	6343.792721	7141.787853	10326.18196	1474.987885	72971.6187	10579.06177	2087.086777	6157.46217	11510.80438	9752.572201	3313.57173	4819.139632	669.0925214	53736.66999	2951.074048	33357.08153	12122.96054	87709.69326	4777.636556	1605.700469	1966.309406	9892.596554	21880.72296	2440.911734	8484.698893	6685.842729	27632.60093	12596.26515	72465.18074	86778.82541	111550.3677	49358.62027	76656.54182	113792.9233	40009.78361	12603.37232	27136.31366	110743.6964	6567.197498	319.2492128	5797.560366	4338.14607	9785.926649	56060.47429	27518.33411	2584.868344	8278.125644	24609.55866	4457.636767	2696.725084	43386.44287	646.7995958	20567.27939	2214.517085	3027.579432	5852.095158	2473.431473	1963.102699	5994.350262	25306.29909	32987.62626	39566.00631	31928.37529	26398.0275	38558.61708	28095.3835	35522.06061	1482.443935	4681.921605	4300.021589	3471.58655	1193.860337	1381.619833	5808.6234
668	PC 40:8	 [M+Hac-H]-	5.83	50.70667448	22518.21538	29403.1617	8614.807874	35851.85043	16275.57417	53244.66263	74695.09819	53364.48242	41350.67668	32320.22983	46431.04931	31832.72371	42422.64684	39149.23265	15094.21201	52384.4635	17392.99125	17738.55308	29250.12778	54290.05676	28913.82227	35422.48711	45016.66866	42160.40466	12511.10996	11905.39982	9966.147925	10144.17024	11191.68053	15651.52199	29561.23176	22258.03556	8439.877101	30309.01557	12877.89223	44907.46268	19138.84312	9911.109682	73370.59351	30800.73908	20335.49595	35274.75334	29842.64764	51773.09332	14714.69836	12523.90949	23620.17261	11200.51549	13280.68079	22598.41347	19800.27713	39608.05233	24363.40876	9670.500697	14497.19229	36550.83775	6876.175758	28742.12952	19839.37398	38467.5461	20571.97908	8162.674161	39406.30228	42321.09762	104483.1498	41944.21766	39112.49018	111109.7564	38813.29679	97426.41256	33687.68368	112620.9112	45920.99215	82199.54671	77440.26262	55817.13344	28549.23989	68984.07543	30046.25591
669	PE 32:2e	 [M-H]-	6.65	25.41588878	7688.077989	8318.748959	3232.911881	7236.616072	7643.982384	11768.38055	11762.62937	15883.96014	7969.449229	8049.000913	12822.51856	11423.58955	5176.558953	8133.982118	5904.306818	20886.95793	13223.73866	8936.234633	15403.24668	7230.442486	7476.863475	10338.94327	15117.73328	10625.07746	7025.40463	7564.658259	6660.041104	9827.114812	6079.999163	9876.05515	5438.557577	9791.810129	3301.741765	16707.5208	10084.55807	10283.02832	5657.268678	3009.764335	28172.26083	18140.62887	16798.35673	17354.85186	11521.60345	10107.06701	9716.220921	5476.178194	8765.113438	9650.978259	6736.712746	14133.16621	16975.79669	12715.03762	4635.877219	4212.457209	4730.906794	6451.603143	3351.273461	10759.34395	3268.797529	11237.05626	7327.412425	2735.754034	13865.09825	16061.80433	9864.517014	14812.71557	12788.52086	11016.41121	14856.5585	15101.50285	20127.44398	20124.29447	11842.3898	18175.13651	10884.64876	23561.44357	18402.66687	16152.91766	13017.1695
670	PE 36:4e	 [M-H]-	6.87	8.593554648	431178.7119	296606.4101	152793.9541	292006.6769	386158.1549	559830.4402	614772.7674	799857.1216	416341.0629	301772.7119	388720.843	307788.7211	474697.8702	637132.4462	360490.8468	545953.3716	230466.1058	359329.6489	858159.5717	543857.6857	340451.0825	541418.8283	384488.2981	790422.7487	365451.1731	319957.5756	339181.8021	327956.2611	252164.108	367482.5612	381825.366	277301.9628	184940.142	719110.7209	470398.6	764609.7682	264621.0923	214098.0558	665376.1969	356193.6	618080.2134	508680.3661	443665.7124	403288.6816	495396.2609	269421.861	444158.892	227454.9173	245765.5011	446133.9937	434901.7288	681700.7103	253302.9071	308545.2924	413012.6534	321123.3804	233029.9395	392891.2666	338261.2032	533685.2148	226468.1662	257444.731	563670.6499	713479.8964	691660.0545	763809.8791	812131.4295	791971.8991	842613.3747	854689.8076	773565.7539	923461.5393	725301.6772	648243.0216	656875.1616	645867.4151	644994.3132	671018.9689	550601.1408
671	PE 39:4	 [M-H]-	7.35	38.77602645	23792.35592	24265.25658	11253.45102	10859.61743	6164.490331	41897.33492	29512.11553	42380.49937	27373.18684	28776.58769	26341.48871	20477.86944	17411.03243	31679.31082	18175.8141	29034.49053	14788.28928	8458.115849	18303.5345	14526.4049	26764.81011	17205.29571	10655.1708	38837.94904	10314.12611	9502.267629	18707.39231	21648.8891	6076.718699	12779.08803	17962.43386	16229.21602	16961.44434	18520.76043	11191.43501	25327.93301	13303.99943	6490.603732	13045.29101	10458.64434	18806.57354	37148.04613	12147.11942	26855.28465	18934.01597	29354.07158	36047.76343	15518.88426	22310.44399	29501.82265	16543.02911	22552.7019	20068.87094	13917.12879	19684.27631	15549.8522	8207.656748	42653.89322	13172.49828	31956.13842	13738.9629	14443.95088	30329.42656	28419.05134	21045.79123	26895.17851	15094.12622	42549.50934	31829.23983	22292.19298	50879.08092	32936.44194	38420.64336	7478.887106	10392.57908	13711.34393	12336.02621	17997.15713	12283.80307
672	PE 40:4e	 [M-H]-	7.79	17.10511938	81678.98808	67144.2944	35632.46012	58362.03066	62931.53191	101493.6219	134005.4034	131900.2328	70524.1856	96322.38157	83017.73979	61269.47885	95175.26635	111191.366	62656.17699	103981.9607	35472.99755	47328.13083	112550.9308	91191.44387	85834.25344	127593.9209	148707.5479	111765.9861	39281.88637	83419.86804	64838.47591	85509.9001	41134.1698	70460.2375	79202.46984	171891.282	63250.93705	177673.6832	120953.8586	163802.0501	162701.4406	84732.58309	126323.0387	163234.801	114597.1016	97000.7234	154290.7232	101060.4408	73127.90073	62950.85976	80039.17306	67072.59121	71585.568	103508.0271	136914.2213	118867.41	97711.49063	52831.491	50847.01273	110626.0702	47471.3028	107683.6691	55761.48914	78279.28413	59494.73589	50393.60286	143713.0298	122691.4061	164674.4116	182879.0608	198108.6147	209591.4616	160622.4375	193752.9947	138801.3308	126419.9481	120968.0017	122234.2373	124888.0917	115134.1851	89934.27864	90205.61262	103226.3265
673	PE 40:5e	 [M-H]-	7.71	11.6642411	244860.7139	202611.0214	79510.52641	210509.7595	153788.8722	309203.4885	320811.3701	469251.2509	258863.9966	265410.736	327796.3336	178934.3582	270983.6023	484033.1358	252409.0131	424983.7732	136513.0488	154601.3395	295724.6687	316197.899	239999.1902	298831.1824	275845.592	396537.8684	154411.9881	211682.0295	215804.3781	150355.2406	159638.2396	224480.0204	283025.7578	239399.5887	143866.5836	399824.4613	260764.0896	375348.2995	258969.041	148040.9108	350646.0013	170654.0484	349929.221	248138.7477	249680.2924	314853.2815	378425.1453	263683.0225	296711.3617	223069.8428	186997.071	310628.5967	435892.1243	353651.0019	221701.2191	239192.7199	142540.5892	162238.8783	182200.1504	457376.0412	162806.3403	303372.8888	150007.2717	155045.192	479502.5563	426368.4278	356621.4863	339427.2086	380658.0607	433355.5521	367896.5633	439147.9261	371182.76	468061.0413	400513.7433	439213.3127	445704.0068	337628.3898	316622.4888	413740.2002	338272.1457
674	PE 42:4	 [M-H]-	7.81	39.13532053	8541.928419	7904.608258	4929.462794	1521.680699	5814.358138	19988.0537	13383.09431	17720.28786	10784.97245	23974.11013	15592.18921	6029.48861	10900.20309	10692.33631	6792.211348	19082.84291	8390.025495	7624.44047	10221.30103	7817.596341	10916.86994	9431.172769	9245.262132	5580.85027	10039.76794	9927.670205	6836.295248	11324.26626	4301.790247	6972.038783	10697.15569	11630.05345	5570.019038	7484.664169	13400.69926	13221.51108	13445.95819	9323.307621	9165.682346	14402.9346	7131.837133	12348.37182	21499.27806	9286.276876	6979.247642	12832.04954	11311.39932	7636.776295	5785.513355	11166.10448	8074.099329	19198.43881	14384.26924	5643.11065	9420.220019	9677.720217	3774.92778	10058.79846	4156.28771	13002.13415	6073.49521	987.7241824	16465.97618	14606.09963	15639.83488	11822.05156	16190.41467	22391.35052	17793.38752	7362.475366	12508.16872	27990.35423	12858.24104	8901.179789	7061.17422	8660.593497	6976.979013	12583.91515	10318.20815
675	PG 36:1	 [M-H]-	6.54	36.6397149	43711.44143	54351.89821	29810.45021	61052.20452	42693.54987	72528.73529	52816.66822	40210.89334	71509.91411	44165.10767	40006.33681	43171.8512	36362.84773	57361.26665	55559.08036	65775.83441	60758.10201	30284.01901	27370.63427	73304.04194	36307.56515	49275.14617	35906.85183	33970.87885	30818.70451	42193.55579	62032.91192	28606.19861	8564.735401	29352.87617	41016.27921	31580.97735	23234.07003	29407.62816	21156.97366	46026.03891	30043.73548	40855.27249	125868.8325	58011.07456	99897.91703	46054.37436	39847.70606	38615.08108	36491.34193	40544.55288	23557.80154	33282.5987	39756.15407	73940.55616	47418.99022	57475.14309	33082.82015	49927.62541	38886.73984	23396.24774	32203.38544	62346.07057	65044.86012	81025.8061	39828.33377	59116.32615	53743.65651	63362.49291	95547.36645	66701.66673	27196.66821	90093.3566	73389.0552	64975.59054	57984.62472	37429.25048	49012.12851	100926.2905	27620.05506	31984.93885	50958.51647	49638.25881	49616.48988
676	PI 40:6	 [M-H]-	5.93	31.74360372	14035.02314	24635.97118	18937.75157	47433.59618	17915.09583	45070.31033	54273.13509	41482.77548	49436.0993	29901.38605	44486.03329	24502.43451	21754.45237	66541.52535	53235.06561	81505.35104	73507.99001	25678.21487	32387.163	25193.84539	20985.67369	211828.088	35506.21087	108486.2947	29657.17228	28200.7851	34800.34919	30781.23667	8431.023859	10887.76578	27246.5363	22026.93119	28009.092	25716.99575	18513.64236	45855.63604	10961.84142	14452.17999	135350.7153	16650.86469	26369.11376	30303.0219	14971.48686	16797.3422	8977.297138	31774.51885	52450.80293	13855.37441	21751.90905	46560.27211	67629.3985	71589.84428	15710.18915	21765.7521	23771.83247	20746.50077	23756.81346	38765.27574	42383.0536	54929.95315	38781.11803	23079.30395	65024.46207	35970.65332	75335.69937	58954.98088	61517.99209	48220.22777	63761.60308	53452.9	50293.64231	112307.7558	19864.78389	17814.64119	12614.51248	18828.16823	8676.989747	12256.16388	9528.406029
677	SM d32:0	 [M+Hac-H]-	5.47	26.44759869	42965.15996	62382.3344	44426.55814	30372.06638	34921.47677	33088.4382	27184.29128	61719.14109	69464.05583	27155.70106	42430.13143	35416.32957	36150.28047	58429.08402	74847.96119	74160.38054	50568.08912	14853.27921	51333.40471	61371.72387	105317.4854	55067.46197	41385.72416	61650.62867	26556.01845	54738.11546	73844.41262	26596.37561	13772.32199	24835.99287	42065.96532	35596.80387	30257.54195	39579.0574	27837.9213	44361.35082	25327.98019	42231.12389	61500.39427	45634.4598	72719.48527	37659.33869	77215.57678	64405.12095	34308.72131	49809.97802	31098.37817	17969.99262	41295.13692	52633.39894	52901.98755	49972.27628	26126.09201	48254.41932	28153.17679	37635.11956	30202.74473	34778.48667	36946.73926	25072.64021	49104.91177	37782.06723	65314.42648	55252.49902	95832.53579	71246.33655	66181.6335	94884.58401	60535.94563	62326.6218	45230.91524	53802.18552	88217.67781	30758.11162	46823.22758	66045.41143	56986.10362	52427.47602	38259.54557
678	FFA(24:0)	[M-H]-	6.21	8.684024766	74452.31299	55933.05955	42196.32858	80303.00724	303591.9708	54384.50734	66458.99356	23397.24944	34851.4137	31311.6803	39249.55308	51324.734	47645.64599	138102.983	63045.31072	42209.22899	35866.46864	96252.65557	40451.49789	75187.12286	70423.80329	39715.76689	43609.84067	40702.13791	80159.40908	58378.17157	55617.36955	29235.80179	120289.2404	89086.11224	70476.24574	163088.836	97378.76744	31166.45416	103725.2723	47994.91971	46892.97806	49226.24636	422741.8962	181592.5088	74516.04252	91206.58887	222591.0651	17815.27645	69601.43838	26735.44862	61010.67398	79025.03742	35033.85727	74063.34126	43378.04995	35118.18897	50520.7502	67722.89373	77296.11195	45476.87499	55590.98202	30320.36514	147762.2127	37614.16078	65364.02593	44608.22628	43432.26169	54879.1252	76693.77287	83922.83308	94966.309	77103.16537	95959.72573	92764.48954	87480.72788	90842.29388	310577.8148	270380.7356	322948.2654	248845.2174	279102.4429	253437.6584	229438.9987
679	Cer-EODS d57:0	 [M-H]-	8.79	18.90509978	14578.07718	9803.021014	3504.453938	8294.476743	18299.20077	7560.821665	9743.328209	8678.464593	10291.08965	8799.141716	3744.410315	8678.550584	7091.244826	11980.49527	9878.577266	8493.926938	9280.462342	9129.114222	6632.242988	9425.917168	12001.90482	4709.24195	5492.586799	16552.47457	8447.291378	10244.23375	22532.79396	7212.749403	11236.48533	6262.417241	9786.064777	27783.63492	13455.62161	6740.938112	8407.032494	10632.47663	13304.95437	10323.0826	5165.789142	15375.27463	8171.013614	8096.818189	42291.92047	5365.07762	9390.542743	5613.489302	3528.941322	9384.079398	9907.156365	8972.512206	8329.944149	6654.153873	6983.780262	5279.773017	8268.886819	12845.68744	3656.641982	7407.282675	8059.6536	4768.54343	8902.595838	10689.9665	10349.70331	8029.09442	9979.916353	8083.036261	7195.524837	7187.431262	8520.293718	9009.509342	8714.018988	12344.66695	10977.68599	15543.80324	13967.39219	10593.54718	11254.38683	17961.92405	10261.03392
