Sample Name	Name	Start Mass - 1	End Mass - 1	Expected RT	RSD%	20190913_CS00000004-1	20190913_CS00000004-2	20190913_CS00000004-3	20190913_CS00000004-4	20190913_CS00000004-5	20190913_CS00000004-6	20190913_CS00000004-7	20190913_S00041674	20190913_S00041675	20190913_S00041676	20190913_S00041677	20190913_S00041678	20190913_S00041679	20190913_S00041680	20190913_S00041681	20190913_S00041682	20190913_S00041683	20190913_S00041684	20190913_S00041685	20190913_S00041686	20190913_S00041687	20190913_S00041688	20190913_S00041689	20190913_S00041690	20190913_S00041691	20190913_S00041692	20190913_S00041693	20190913_S00041694	20190913_S00041695	20190913_S00041696	20190913_S00041697	20190913_S00041698	20190913_S00041699	20190913_S00041700	20190913_S00041701	20190913_S00041702	20190913_S00041703	20190913_S00041704	20190913_S00041705	20190913_S00041706	20190913_S00041707	20190913_S00041708	20190913_S00041709	20190913_S00041710	20190913_S00041711	20190913_S00041712	20190913_S00041713	20190913_S00041714	20190913_S00041715	20190913_S00041716	20190913_S00041717	20190913_S00041718	20190913_S00041719	20190913_S00041720	20190913_S00041721	20190913_S00041722	20190913_S00041723	20190913_S00041724	20190913_S00041725	20190913_S00041726	20190913_S00041727	20190913_S00041728	20190913_S00041729	20190913_S00041730	20190913_S00041731	20190913_S00041732	20190913_S00041733	20190913_S00041734	20190913_S00041735	20190913_S00041736	20190913_S00041737	20190913_CS00000001-1	20190913_CS00000001-2	20190913_CS00000001-3	20190913_CS00000001-5	20190913_CS00000001-6	20190913_CS00000001-7	20190913_CS00000001-8	20190913_CS00000001-4
IS TG 51:0; [M+NH4]+	IS TG 51:0; [M+NH4]+	866.8166	866.8176	10.9	38.00839314	2135029.748	2784137.17	1941937.311	1921577.03	1774078.665	1562015.134	1594132.869	324192.3491	415382.8123	112097.862	166694.7275	273317.3476	132514.5698	103804.2108	84553.54473	197854.8701	104578.1466	237342.7374	599139.0376	116389.1284	141998.5327	86667.77966	113525.5495	359172.4751	168547.3856	134901.5297	124652.1166	435259.6179	58110.05159	169412.7936	141289.0475	165503.3628	242808.9717	198951.865	186297.9728	178689.9502	127727.0939	241330.555	216868.771	201247.1907	371110.6465	172313.8133	210474.6872	205451.8781	298167.2337	45320.94251	933131.7322	236118.5203	153021.4877	750316.9258	182580.4685	190320.288	119457.5858	137837.8694	169279.2794	137128.9209	162307.2432	80971.87321	83085.79349	182249.8121	1128900.104	169705.0924	264736.1188	305638.2445	107993.5449	323855.951	179625.6988	105095.4039	959317.2954	137385.8062	245553.4863	192665.4836	205161.4703	134530.2618	95401.07339	95093.04164	94105.80148	78686.39118	113430.6665
IS Cer[NS] 35:1; [M+H]+@7.12	IS Cer[NS] 35:1; [M+H]+@7.12	552.5345	552.5355	7.18	15.18402915	1933123.223	1784706.372	1702361.609	1700445.894	1720419.141	1645899.842	1693925.746	1321379.47	1374597.624	1866409.576	1290802.403	1178528.067	1004121.02	650799.5934	840965.8041	1372420.37	1459006.533	1466752.438	1407217.056	1031722.007	974155.7967	1168257.92	1200098.359	1450202.562	1384549.85	956673.5701	1446618.293	1334301.807	1055130.489	1225679.292	1094138.618	1314012.352	1734139.382	1095984.236	1070140.066	1812696.57	1525760.039	1495930.915	1473656.782	1222574.006	1052472.263	1208418.84	1133789.039	1412878.538	1453799.013	1091349.906	1604551.481	1072129.666	1502022.471	985250.2794	1245474.848	1160260.345	1216694.625	1349265.382	1314752.492	1135062.327	1331475.915	1092802.155	1067048.937	1214441.87	1577913.203	1385181.168	1249320.112	1370255.013	1072008.228	1145936.107	945935.9247	1328653.946	1483104.062	1156811.057	846852.5722	1261769.649	1141574.913	971301.9709	868307.7756	915437.1282	832091.1631	873518.6018	988335.8413
IS PG 34:0;[M+NH4]+	IS PG 34:0;[M+NH4]+	768.5699	768.5799	6.1	35.8263754	606586.2603	509191.2282	653645.407	589871.3764	725962.7412	635405.5857	580555.0765	238753.972	150149.7465	72738.45475	173787.804	171127.8158	116200.1721	64925.24105	170408.3528	129210.9093	100240.6935	110075.7755	151548.2866	117940.2077	155160.2833	145163.2337	110411.144	153646.4591	222275.5237	116088.069	167391.6222	121129.9998	91337.56629	204710.4668	301007.4037	351505.2918	175771.2122	118357.8489	114097.0471	462527.5808	286953.9853	169987.7566	384588.219	299831.8583	163040.732	81020.20923	101469.4932	141851.2378	112449.4626	105038.1443	226555.1899	81847.62438	118665.7772	154979.4924	274296.6531	232485.161	94172.89598	112977.7291	152487.3237	98047.89969	112107.4592	73283.10124	139980.8013	133986.5768	341648.9811	123239.0554	130991.3404	233655.5668	88790.11499	337779.8166	128129.605	187226.6004	175040.5649	127828.7285	88205.29234	85690.87466	103763.8576	113766.2217	241065.8867	118776.9929	177102.8067	182880.5464	132209.2011
ACar 12:0;@0.76	ACar 12:0;@0.76	344.279	344.28	0.76	38.27848036	14902.07988	11744.41884	15663.51383	16181.67434	15358.5031	16535.26691	27322.63588	12749.63219	40889.24369	26770.27202	14858.49669	22184.07529	10262.85875	30394.39633	24800.77935	17523.71949	14774.45215	35610.09693	19256.60611	20629.28698	14646.40189	31552.95824	21511.08964	18227.14895	8147.461009	19245.94341	15305.87876	39191.95702	14760.28602	10756.35845	35610.71466	14784.70763	23975.90196	20142.03899	7605.415747	5202.625158	16175.30659	8764.410006	25824.05992	27442.91858	16063.94788	19310.66207	24247.44062	19359.90666	13736.81994	42041.52343	10262.74773	17378.70342	19881.68903	18506.61794	27130.40052	8226.344612	12593.05719	19947.4988	18762.56507	13558.5755	9635.281379	22474.28367	11971.55901	35564.71896	23309.21343	13446.58827	30381.64055	17256.87108	16290.05231	11653.41019	15316.61296	12981.22293	9991.165674	33551.90276	10955.78275	8687.84382	2943.670927	9752.218755	5554.253486	5890.22173	7680.306756	12626.62381	9336.777095
ACar 12:1;@0.66	ACar 12:1;@0.66	342.2634	342.2644	0.66	25.35876846	14236.05428	11061.46243	15341.41051	11739.01946	18899.45656	17260.19717	15021.3927	8455.995307	26534.74639	16896.30515	12550.34939	11295.70797	6795.31637	19969.24277	23929.73336	19042.16331	12747.28037	21067.09448	13282.43732	10957.25019	8480.185638	14930.69463	10313.79986	19166.36275	6384.09075	14202.45411	10724.4377	27124.00418	11898.50265	11756.06776	23141.38215	8530.056073	16115.11129	20571.91402	13057.50549	4836.768361	9500.06851	8069.510886	16763.19366	31796.72553	7570.215493	12865.70208	17045.27192	16709.24231	15820.83249	8912.075711	14406.87376	17766.7141	9361.11889	13594.62536	14904.00464	12922.7194	17296.5454	16359.54894	7570.512958	9184.508408	6950.79055	14243.21847	11205.54535	26570.40582	20590.91043	6243.625913	25650.27384	12107.24105	13229.19005	11683.03112	14419.73226	10720.64689	13443.76737	24558.35912	12051.23781	8374.528965	7069.005658	7418.459292	5571.766939	3534.625733	4804.188193	7457.072999	6225.037303
ACar 13:0;@0.87	ACar 13:0;@0.87	358.2947	358.2957	0.87	46.08410195	16243.54541	12786.11404	8851.031267	10055.11472	9935.451336	15828.88325	22632.957	13091.88892	11943.25451	17069.73241	23592.90108	11465.94373	9724.532892	13058.62048	16683.4026	28849.04968	22073.12421	25138.20299	12582.87205	9872.21017	11107.8054	23756.58298	8052.773119	21181.97338	N/A	16789.87535	10605.64515	30842.83472	22234.514	16809.37085	11440.62578	6375.017501	13945.37112	10501.35237	10489.67996	5065.798683	10423.74864	6741.070259	14611.53366	19597.08234	8279.514626	13994.4969	14170.91874	12051.35782	7974.380806	8173.303565	13873.20195	8920.8852	104652.7062	15963.57065	9931.947471	13055.19636	13755.2984	22486.12183	7786.108633	7675.023386	10074.95526	10655.63846	13069.16073	8789.08385	13109.63695	8123.651648	8787.562529	6146.434178	3038.461421	14423.17529	19047.38375	13470.42203	9718.877907	18764.85953	9134.398225	11693.36483	6548.526676	12214.85003	9261.551212	4158.304305	5343.904396	8834.982651	2593.517699
ACar 13:1;@0.76	ACar 13:1;@0.76	356.279	356.28	0.76	25.7447018	18126.42589	13845.95911	14898.7179	18249.63218	12262.71378	18344.06144	N/A	14183.06807	11507.71493	10652.61732	9027.37343	20578.91722	10062.7566	14246.03615	16318.53856	20460.61043	12244.6015	23902.70934	10237.2226	13414.0428	9615.02187	16903.34756	12224.97699	20369.10744	7463.077828	14443.93837	11662.95908	18640.59529	7209.495053	16254.50838	11236.14443	9949.861091	11263.48501	14215.91315	8782.820503	7802.303596	7356.483749	9786.400552	17819.11472	16126.13909	6686.307161	8253.10969	11600.9326	9540.587393	13839.64296	10375.20634	17633.89316	16753.09728	32391.18488	21072.35586	13436.1853	13348.20303	15602.25133	16386.71956	15665.53838	11513.45097	13901.56821	11170.68187	15307.99815	16125.26435	12086.686	10621.7539	16272.0304	N/A	9700.840389	12395.88975	17439.88555	11768.99907	18329.32663	15377.95441	10331.43587	7635.939071	10325.84847	10940.90412	12623.64927	N/A	N/A	6029.998013	8484.014398
ACar 14:0;@1.11	ACar 14:0;@1.11	372.3103	372.3113	1.11	14.98633851	33070.69798	50242.76441	52970.39524	49371.5212	53764.47387	38918.53899	47103.93268	31949.29964	66902.12049	36208.16695	45275.67737	25017.52862	20434.40644	58376.13968	80236.90438	68069.4773	44621.69058	102331.2382	75028.56012	53703.02033	24947.10583	47303.37316	68932.49875	39250.09953	37058.64121	75790.76969	32002.69517	56117.86544	49735.50872	57316.06864	115491.9924	36529.85558	66145.93027	27561.91315	33464.57833	16278.22047	73894.39435	30731.82827	74580.14423	47786.77309	58183.50703	58897.00364	63167.49596	44314.9556	83425.29272	87024.0068	52072.71844	51597.55526	57460.72507	37206.83208	79370.44424	23560.05034	71531.60953	61050.06859	49393.20626	54793.51566	40941.585	64252.4616	46998.57404	47371.72608	69969.61319	26804.77446	41764.26317	34827.04449	54010.26988	28555.8417	57003.09348	37778.2628	24772.29883	67344.36258	43489.69598	50003.13562	47280.74225	47327.68429	43333.09403	34150.91464	38742.16017	33749.31696	47429.10928
ACar 14:1;@0.89	ACar 14:1;@0.89	370.2947	370.2957	0.89	19.19467295	35777.49816	27859.39909	23183.22069	43406.66996	28248.87322	26465.45161	45328.21525	41291.37638	133169.1791	28746.95604	75275.45163	24267.17717	27315.79025	78052.15498	86116.55708	77336.3407	49590.09935	82681.89069	33374.72959	34306.67798	37667.38022	57364.46978	57620.24529	39248.25072	29258.14871	50814.30507	25666.64204	133036.6075	38199.82438	24192.95707	155226.5187	25631.08204	76208.85641	46809.02629	31489.8876	6583.122006	59550.19106	12596.95068	36450.88066	49622.28515	22624.81387	45002.4538	57376.91302	42151.12235	59749.43431	42176.37483	35832.12016	53008.98961	34036.19297	41384.49749	44173.21206	25678.529	58922.96757	52037.90152	24751.37219	48065.72503	19745.01463	82125.12889	40182.3636	73599.64454	136963.3744	22043.60404	62565.0346	48092.76862	50664.04716	33762.45404	96528.42715	48954.51562	46705.72968	111401.5457	28903.1038	29940.06196	24621.47359	25139.63184	20380.07471	15580.28221	26043.99407	20088.92815	21969.86271
ACar 14:2;@0.74	ACar 14:2;@0.74	368.279	368.28	0.74	27.23936572	13596.93707	15968.23576	16184.01734	13920.99266	16815.6634	15427.90849	23715.07146	19902.11116	46801.56335	14911.30054	21513.26263	18370.8724	9810.382536	27539.90233	33664.36166	28470.71052	23563.84959	38997.09425	7056.92152	11487.14461	16125.9337	17597.59967	22769.14091	16991.61167	10233.09661	22194.01243	15763.95592	38925.29547	12525.31422	8917.693644	43766.21077	12371.15427	24672.47484	25612.50077	13140.14157	6577.797805	18958.31809	6837.290264	21531.32539	34173.66672	8827.81253	15308.15552	26249.7151	24498.97855	19330.12647	11544.3577	13812.34292	18062.45943	16245.53174	14580.08837	14513.35186	14317.86508	17208.70402	15544.43973	11542.08736	18687.54461	9026.014072	24511.18015	16754.49612	32452.44601	31938.1516	13187.90475	26005.61538	20052.37746	17255.33751	12241.1126	23682.81083	21570.56712	18064.93697	30510.92409	13853.33124	8559.373723	10714.87593	11873.66719	9126.915739	9848.619789	15471.96631	8900.385502	6152.557928
ACar 15:0;@1.34	ACar 15:0;@1.34	386.326	386.327	1.34	34.11456391	13086.99318	12475.66654	11976.72237	15742.1098	12355.98874	11789.94584	8607.206285	9445.316507	11856.01856	12189.44511	10208.64454	11267.59548	5223.763381	12433.22365	12351.01877	15353.21346	12866.78989	20474.54093	12770.48203	14721.66064	8812.46761	10883.79598	15679.55744	9995.349923	11110.63396	12772.73009	10342.56638	9009.793867	8285.609164	10449.78996	20125.77333	8572.121952	15694.48191	7126.729203	6886.344292	4670.568021	16836.61743	8386.197166	12679.29662	13775.83434	8140.060929	15413.15138	5826.27378	6938.092151	12014.97706	6128.844901	10557.40848	15907.64561	16030.33392	10780.11329	16125.95978	7157.999372	16274.54287	12242.53704	11610.93673	15575.8443	16966.49771	9275.880298	9476.716523	12100.55403	10248.63114	7369.763522	9517.857742	11333.684	10405.244	6699.76158	10725.86678	6221.896831	5256.699885	12486.8994	7674.201444	8581.525918	5753.351575	7874.355505	5862.072987	9482.028707	9778.415366	14398.1718	6020.501604
ACar 16:0;@1.66	ACar 16:0;@1.66	400.3416	400.3426	1.66	8.967769734	115152.7589	120633.9628	115585.2038	119077.1193	103575.2911	99268.18081	127679.1765	125858.254	176970.5405	166466.4662	163221.1852	83631.12521	111522.5721	201327.7816	249367.3788	265835.5942	342232.6304	345897.5499	230006.6646	175663.8542	94753.33968	153749.4464	191184.3353	141310.8298	120284.2451	199012.8051	120970.1212	166740.028	128635.1243	166069.7859	298851.641	141684.3997	208774.0366	111760.2156	165982.0955	112654.4393	216840.62	91028.14857	90031.74083	171750.736	159322.9562	294040.2348	255258.6367	142395.9255	172467.4422	372267.8618	102889.6644	162761.6799	196731.6762	94535.51532	205852.18	82254.3503	200985.5276	173101.1608	205802.4733	161815.0493	174411.807	217942.4626	134709.2424	132073.2902	288846.9429	95518.10606	182004.0416	110131.8664	146815.0135	90619.36788	231014.4593	130419.3251	153471.2752	312101.9146	171451.1999	182230.9646	173168.8673	149285.3194	149574.8798	145169.2338	143074.1919	156629.3205	151299.8781
ACar 16:1;@1.23	ACar 16:1;@1.23	398.326	398.327	1.23	6.133163476	58251.11079	46363.39058	49909.96284	48906.41911	45917.35762	49342.93604	58558.93989	83477.16975	144663.6247	65310.10457	96966.33019	32065.42534	40911.49995	93085.66869	192637.4481	175443.9274	66584.29998	213889.3184	121665.0132	66023.31285	29187.72809	73157.14873	85537.55597	67267.02716	46778.52188	111671.9708	44317.61556	87483.33427	55152.01634	56932.79596	209554.9439	52127.72636	101081.8895	57251.60924	73618.44258	31027.2911	74828.96481	29647.97888	42678.81581	73957.61737	65203.19489	84699.45701	79582.01395	67548.9338	165449.3106	127577.8599	40937.791	77954.94377	52553.87588	43717.04895	110657.8536	31268.51907	113532.7715	64407.06787	51073.65079	122671.5183	92189.91215	113915.0929	76328.23193	80483.58593	157529.3266	26037.08064	91038.6729	53995.57514	78621.85759	32394.65135	165054.5073	66152.5081	54611.84729	123358.6219	61771.58836	69363.6039	71807.57587	65768.78181	62883.4443	62339.92992	59626.7065	62828.62506	65329.16203
ACar 16:2;@0.99	ACar 16:2;@0.99	396.3103	396.3113	0.99	18.27267863	12468.74645	10324.22106	13004.47202	17742.54898	10941.66602	13696.29127	11981.86987	19154.2837	50955.03769	15331.36101	27297.61202	10137.88857	10823.79793	17984.40734	30812.13788	22151.30627	19274.35028	34725.76643	16089.06926	13811.65012	15020.31241	17030.59368	18500.34194	10345.68112	9111.349421	20173.48744	10863.09735	31044.20411	11271.2841	9884.424466	56432.68134	12965.93761	20352.68286	12614.46469	9136.290803	4427.534795	20783.17659	8380.442116	13701.17653	21171.55432	10294.04775	18457.06432	18130.97258	18445.85867	22967.36072	11145.57929	10163.54772	19543.15055	16653.31785	11035.34638	16567.07309	9187.963305	23090.19723	15096.97321	11906.44497	15850.97369	9183.484325	26617.81885	17505.37265	24185.84652	30086.14992	8613.039963	15912.87289	15295.63832	14016.0588	13345.45088	31337.9701	16589.41074	18467.06099	25486.61475	13365.4712	13264.07117	15147.94612	12806.49602	13809.54124	8214.363633	9910.728852	12149.034	13635.93266
ACar 17:0;@2.05	ACar 17:0;@2.05	414.3573	414.3583	2.05	39.16855412	10306.1139	10255.27429	9320.161826	13280.24521	9172.359805	11205.23273	4970.724715	13731.0045	19593.54795	13862.79073	9986.948925	15116.95604	11545.99028	16307.88562	12283.90244	19062.85679	16354.82895	20914.73455	24281.35751	21673.49691	8610.217282	9687.522253	24064.33002	11542.34573	5787.933287	12857.09195	14330.28311	7396.977924	6379.853554	7562.445628	22991.40469	8194.406312	13513.16315	11676.64142	8365.486332	5850.041296	15953.2483	8309.516661	10784.13599	14055.18224	12369.22755	17722.76377	12962.65052	13017.7363	9739.231733	8389.107847	6679.09857	15852.79312	22457.12955	4263.038943	8565.975933	9289.487044	13984.83457	12617.03935	13448.29721	13421.37257	8361.094243	8811.925244	13588.01413	15057.20658	18146.18908	6496.559516	17322.49386	9761.646103	14836.03754	8328.718218	11881.41815	13482.55462	11656.43596	10219.91221	16658.01196	9346.717694	23192.02175	12923.62196	15796.59232	8882.699058	10914.37512	8516.021022	10888.71604
ACar 18:0;@2.52	ACar 18:0;@2.52	428.3729	428.3739	2.52	18.35880411	49893.23267	53198.11423	63988.80146	67614.22016	53244.6186	46244.36204	62060.38801	69592.20277	67621.7816	68627.47267	60224.76708	68848.89721	38294.44247	72335.14651	96047.42813	102219.7361	129425.6126	139309.7226	102263.816	76961.97247	45267.58246	67457.82466	97376.02226	58590.85022	58564.60825	84764.82015	49027.67692	68443.16518	65689.10485	66241.56089	157194.2475	61433.58455	102453.9013	55873.18912	45498.50925	47141.72954	92897.74455	58627.55499	57169.18296	83372.89688	57802.13986	144991.5973	131345.7625	73909.54404	60450.67389	96696.27123	64702.75606	74711.3964	84519.99613	58243.06289	85982.23743	32744.21509	88234.99562	87665.01462	66052.78388	59986.47836	50958.87308	82186.33618	74145.36798	62402.73243	83627.3601	55423.18113	50057.99641	41817.82435	71070.94663	38252.51097	77390.96322	65944.48012	49022.59988	86607.08547	121433.9521	73643.99006	71606.75822	61955.96774	50761.2039	45734.24696	46252.50639	56959.10368	64002.15427
ACar 18:1;@1.90	ACar 18:1;@1.90	426.3573	426.3583	1.9	5.503248525	272086.7086	300502.6555	286345.4063	289281.2057	283413.5563	261478.5197	302557.946	512810.5427	637458.2085	493487.1423	538086.8321	362524.0148	274430.967	452001.1226	723423.0578	870023.4139	697407.8661	774445.137	306238.5795	378527.6693	143874.4115	269273.072	468985.7213	443058.7563	322491.6108	382419.4629	258932.6034	335399.4528	131608.6242	262217.6716	860655.5677	366060.0178	408416.689	420384.4562	379100.7639	201354.3344	480181.6338	202329.1222	196015.9663	551237.2463	191689.8087	518679.73	602658.8787	376855.0747	544747.1352	729348.2425	204211.2872	398511.9603	237448.1553	212356.69	352902.766	172671.7422	517078.5133	297560.6189	396497.5444	515748.1539	373198.3731	513202.8952	407165.5427	353594.3361	685200.1163	228253.6583	542887.5956	341626.891	310542.6882	281144.4799	821553.6917	384259.7461	380126.3784	650703.0511	500105.1482	433516.1876	440867.2093	391458.6694	389666.9243	398093.4372	387430.2981	385402.3336	389520.4474
ACar 18:2;@1.37	ACar 18:2;@1.37	424.3416	424.3426	1.37	10.18584665	262923.8706	287071.0034	246931.5517	293507.8495	254325.3418	237091.1501	298302.6167	494514.271	313750.2598	358427.3686	366138.0864	328610.3182	172664.4799	384233.0628	537674.7973	705242.4415	439064.988	748403.4107	288731.0848	352597.6888	138858.9109	216386.002	426722.8081	308804.0633	276387.6578	449423.5502	231182.36	268121.4715	75052.38091	131470.1803	619495.2551	321836.4398	351199.2895	289765.8511	212383.3734	174219.8359	393445.8655	233914.7947	180136.018	445023.0209	176384.1711	439084.6386	487859.684	321365.2381	514574.4438	689879.9724	173149.0219	421909.465	385527.3395	174524.5969	289612.6417	141356.3697	376002.9458	165161.8638	335086.4571	472702.5329	441873.1627	372061.1576	347831.2777	286582.7151	360360.5188	193851.1017	347672.7581	201166.3388	169164.4173	184852.5114	573333.6894	260937.0555	276780.9679	374800.8312	542142.7619	367184.5718	384612.7504	308326.9612	293255.4217	307239.6184	315302.1218	305007.691	310762.5161
ACar 18:3;@1.14	ACar 18:3;@1.14	422.326	422.327	1.14	15.82644639	28529.76959	25351.98399	19949.78752	26907.46366	27368.81219	25928.06939	32522.36415	31028.93414	30275.95733	22886.55287	24528.4062	34178.35742	13983.39362	24926.10845	39937.12553	41323.17141	25423.25014	43829.20925	29710.40852	29211.66034	25322.33064	29588.64266	31555.80374	19027.62544	22702.49078	41747.52415	19155.30323	26095.47105	9152.278695	14699.58698	48970.9844	22056.94932	23003.703	20015.30602	15259.81953	13488.25935	23937.14233	12458.37357	17609.67295	26202.31916	14603.84642	26982.90262	47502.20415	25589.30221	41269.32826	53625.67879	16814.28524	35899.52374	37623.41754	23093.19533	24757.47661	13357.719	22556.87771	13019.73654	23835.67415	30339.11329	25538.77352	23458.44616	27685.8137	21666.34258	22399.63872	12581.19242	23325.94434	19583.03022	22612.74851	9749.100903	35489.03981	26185.76691	22418.65402	26389.57103	54545.3107	25221.91196	25967.85291	26419.14914	27196.4641	18094.4309	17937.9331	25785.03595	26455.37234
